policy_id,exposure,driver_age,years_licensed,vehicle_age,vehicle_type,engine_power_kw,annual_mileage_km,region,urban_density,garage,bonus_malus,prior_claims_3y,commercial_use,telematics_opt_in,sum_insured,policy_year,num_claims,total_claim_amount,avg_claim_amount
P0000203,0.5,29,12,6,sports,165,23990,NW,urban,True,0.8491751885813047,0,False,True,30203.70994429259,2024,0,0.0,0.0
P0000204,0.5,40,24,4,SUV,163,8609,NW,urban,False,1.2811074817226744,0,False,False,34599.39058044767,2024,0,0.0,0.0
P0000205,1.0,38,20,4,sports,175,7816,NW,urban,False,1.0159505321346811,0,True,False,39231.659980250064,2025,0,0.0,0.0
P0000206,1.0,51,35,7,hatchback,87,34067,NW,urban,False,1.0193769954804581,0,False,False,30107.36396214586,2025,0,0.0,0.0
P0000207,1.0,38,20,2,hatchback,77,32348,NW,urban,True,1.00334064724783,0,False,False,29333.30879475141,2025,0,0.0,0.0
P0000208,1.0,36,19,8,sedan,139,17065,NW,urban,True,0.914096741418537,0,False,False,41928.05053479527,2023,0,0.0,0.0
P0000209,1.0,36,20,10,sedan,126,14616,NW,urban,True,1.0314110583736675,0,False,False,41398.04440082693,2023,0,0.0,0.0
P0000210,1.0,37,18,2,van,96,10751,NW,urban,True,0.9098561531434834,0,False,False,51758.67837601162,2023,1,3761.58,3761.58
P0000211,1.0,43,25,7,sedan,105,8755,NW,urban,False,0.9462500129705822,0,False,True,35679.56210747291,2023,0,0.0,0.0
P0000212,0.5,51,35,3,sports,167,14678,NW,urban,False,1.0010746876787975,0,False,False,53779.10236310505,2025,0,0.0,0.0
P0000213,1.0,41,22,8,sedan,76,7159,NW,urban,True,0.9256520946697786,0,False,False,58092.95641103989,2023,0,0.0,0.0
P0000214,1.0,30,12,8,sedan,83,8316,NW,urban,False,1.2692814921593931,0,False,False,61553.24164403728,2025,0,0.0,0.0
P0000215,1.0,28,11,3,SUV,145,3519,NW,urban,False,0.7904420980263882,0,False,False,29125.905966072434,2024,0,0.0,0.0
P0000216,0.5,43,26,7,hatchback,95,32373,NW,urban,False,0.857726142027855,0,True,False,60174.9027214741,2025,0,0.0,0.0
P0000217,1.0,51,34,6,SUV,162,8704,NW,urban,False,0.9836808032709852,0,False,False,42894.9792038277,2023,0,0.0,0.0
P0000218,1.0,25,6,6,SUV,139,21768,NW,urban,True,1.0173016017291852,0,False,True,60496.62343107922,2023,0,0.0,0.0
P0000219,1.0,27,9,8,hatchback,80,13771,NW,urban,True,0.9887533159563942,0,False,False,33332.4125979546,2025,0,0.0,0.0
P0000220,0.5,42,23,7,sedan,100,13151,NW,urban,True,0.9277029258208116,0,False,False,40336.39325157356,2023,0,0.0,0.0
P0000221,1.0,31,15,4,SUV,132,31702,NW,urban,False,0.927401619439398,0,False,False,39081.14607002532,2023,0,0.0,0.0
P0000222,1.0,52,34,5,SUV,153,17902,NW,urban,True,1.014471425699526,0,False,False,20654.646771588155,2024,0,0.0,0.0
P0000223,1.0,36,20,8,sedan,95,8440,NW,urban,True,0.9824687169228037,0,False,False,35910.07368260711,2023,0,0.0,0.0
P0000224,0.75,28,11,6,SUV,144,8415,NW,urban,False,1.2583567556626534,0,False,False,14507.49497432895,2023,0,0.0,0.0
P0000225,1.0,53,35,7,hatchback,82,12399,NW,urban,True,0.9124660502659206,0,True,False,27674.54512706404,2024,0,0.0,0.0
P0000226,1.0,32,13,9,sedan,109,3102,NW,urban,True,0.9060988459863903,0,False,False,23868.75263422131,2023,0,0.0,0.0
P0000227,1.0,34,17,3,hatchback,78,12335,NW,urban,True,1.2705894094702297,0,False,False,47672.51884156142,2025,1,1994.1,1994.1
P0000228,1.0,32,16,8,sedan,132,18239,NW,urban,False,0.9444800679629629,0,False,False,40600.93170803157,2023,0,0.0,0.0
P0000229,1.0,23,4,8,hatchback,90,7795,NW,urban,False,0.9433511731165217,0,False,True,39763.7821014396,2025,0,0.0,0.0
P0000230,1.0,18,0,6,SUV,146,7319,NW,urban,False,1.0018064003797662,0,False,False,38811.34360933855,2025,0,0.0,0.0
P0000231,1.0,26,8,0,sports,203,25495,NW,urban,True,1.221553174830028,0,False,False,44997.665120742124,2025,0,0.0,0.0
P0000232,0.5,32,13,6,sports,181,7796,NW,urban,True,1.0854076426723298,0,True,False,68675.50286785548,2025,0,0.0,0.0
P0000233,1.0,27,11,7,sedan,131,6239,NW,urban,False,1.071919339164839,0,False,False,40541.49664552491,2024,0,0.0,0.0
P0000234,1.0,38,20,4,SUV,161,7982,NW,urban,True,0.9138043037919805,0,False,False,29848.921000189566,2025,0,0.0,0.0
P0000235,0.5,44,28,5,sports,180,7186,NW,urban,False,0.8822344488145252,0,False,False,44161.9644599042,2023,0,0.0,0.0
P0000236,1.0,36,17,6,sedan,111,5407,NW,urban,False,0.8066445586600589,0,False,False,28858.627578351534,2025,0,0.0,0.0
P0000237,0.5,37,20,3,sedan,105,25008,NW,urban,False,0.8312673192626236,0,False,False,44131.829548203816,2023,0,0.0,0.0
P0000238,1.0,39,22,8,hatchback,93,19883,NW,urban,False,1.2792267896380094,0,False,False,51475.275749156994,2024,0,0.0,0.0
P0000239,1.0,56,40,7,hatchback,87,29320,NW,urban,True,0.9955075265235773,0,False,False,40087.501237211865,2024,0,0.0,0.0
P0000240,0.75,48,30,0,van,74,4473,NW,urban,True,0.9814530382949523,0,False,False,12410.545012423889,2023,0,0.0,0.0
P0000241,1.0,21,3,11,hatchback,77,7602,NW,urban,False,0.9306985503149416,0,False,False,44334.32162477399,2025,0,0.0,0.0
P0000242,0.75,28,9,11,hatchback,107,22322,NW,urban,True,1.0024447312397629,0,False,False,56079.05634453629,2025,0,0.0,0.0
P0000243,1.0,32,16,6,SUV,133,6507,NW,urban,False,0.7294481837884285,0,True,False,23092.536175180096,2024,0,0.0,0.0
P0000244,1.0,28,10,4,van,114,5285,NW,urban,True,1.1426766003586721,0,False,False,27713.449580603046,2025,0,0.0,0.0
P0000245,1.0,41,22,8,hatchback,112,12646,NW,urban,True,0.937432879134819,1,False,False,54932.336021409836,2023,0,0.0,0.0
P0000246,1.0,36,17,2,SUV,139,12702,NW,urban,False,1.1610294529741783,0,False,False,31999.72684379672,2024,0,0.0,0.0
P0000247,0.5,19,1,7,sedan,136,16260,NW,urban,False,0.806235221756847,0,False,False,45796.71839412313,2024,0,0.0,0.0
P0000248,0.75,34,15,6,hatchback,58,14708,NW,urban,False,1.0172891746031154,0,True,False,41663.06932545223,2024,0,0.0,0.0
P0000249,0.75,40,24,10,sedan,114,9216,NW,urban,False,1.118484158184543,0,False,False,38772.142611269905,2023,0,0.0,0.0
P0000250,1.0,26,10,8,SUV,148,13489,NW,urban,False,1.1225390708735423,0,False,False,35511.99798956357,2023,0,0.0,0.0
P0000251,1.0,51,33,6,hatchback,69,11082,NW,urban,True,1.0016592106781341,0,True,False,35927.78225464847,2023,0,0.0,0.0
P0000252,1.0,25,8,9,hatchback,71,15818,NW,urban,True,1.0110736491396852,0,False,False,27561.27167422607,2025,0,0.0,0.0
P0000253,0.75,53,35,6,van,105,21015,NW,urban,True,1.1209113460606686,0,False,False,30444.192064462048,2025,0,0.0,0.0
P0000254,1.0,27,9,5,sports,193,9858,NW,urban,True,1.1075110937097186,0,False,False,33001.181066043246,2025,0,0.0,0.0
P0000255,0.75,48,30,3,sedan,119,12925,NW,urban,True,1.0857282179180898,0,True,False,35281.06022170699,2025,0,0.0,0.0
P0000256,1.0,55,36,7,hatchback,136,8672,NW,urban,True,1.0180452550820196,0,True,False,54728.92040917679,2024,0,0.0,0.0
P0000257,1.0,78,60,8,hatchback,76,10446,NW,urban,False,0.9264359061564994,0,False,False,53199.74866417784,2025,1,2767.94,2767.94
P0000258,0.5,52,33,9,hatchback,54,13913,NW,urban,False,0.674867430631188,0,False,False,47897.833944893224,2024,0,0.0,0.0
P0000259,1.0,48,29,8,sedan,94,14688,NW,urban,True,0.893282797406845,0,False,False,45715.99268544605,2023,0,0.0,0.0
P0000260,0.5,44,27,4,SUV,138,11105,NW,urban,False,0.9843707358362884,0,False,True,40784.906865141966,2024,0,0.0,0.0
P0000261,1.0,51,35,8,hatchback,51,11877,NW,urban,True,0.9675830017850708,0,False,False,32234.252705163104,2025,0,0.0,0.0
P0000262,1.0,29,11,8,hatchback,84,27038,NW,urban,False,0.7566918616118478,0,False,True,46981.31824362575,2023,0,0.0,0.0
P0000263,1.0,41,22,5,SUV,169,21839,NW,urban,False,0.8561665119286725,0,False,False,30021.496267496517,2025,0,0.0,0.0
P0000264,0.75,40,22,8,hatchback,112,18946,NW,urban,False,1.1321827570399576,0,False,False,52998.687493330646,2024,0,0.0,0.0
P0000265,0.5,49,33,5,hatchback,80,16019,NW,urban,False,0.6,0,False,False,55054.88560180788,2025,0,0.0,0.0
P0000266,0.5,40,23,7,sedan,121,11671,NW,urban,True,1.0809691416387706,0,True,False,46818.011454741965,2025,0,0.0,0.0
P0000267,1.0,36,19,4,hatchback,99,36738,NW,urban,False,1.0156476230813543,0,False,False,61157.778143992335,2023,0,0.0,0.0
P0000268,0.75,46,28,2,SUV,195,12636,NW,urban,True,0.8229533276624231,0,False,False,12719.752879451771,2025,0,0.0,0.0
P0000269,1.0,29,11,5,hatchback,81,7983,NW,urban,False,1.1893104645149999,0,False,False,47694.35330692204,2023,0,0.0,0.0
P0000270,1.0,28,9,10,hatchback,62,20154,NW,urban,False,1.0921101770905146,0,False,True,25809.74781580964,2024,0,0.0,0.0
P0000271,1.0,39,20,9,sedan,103,18043,NW,urban,False,1.2822718686303145,0,False,False,40442.08407772428,2023,0,0.0,0.0
P0000272,1.0,36,18,3,SUV,124,8606,NW,urban,False,0.9259845185497743,0,False,False,33263.81940604194,2025,0,0.0,0.0
P0000273,1.0,31,15,6,hatchback,87,11376,NW,urban,True,0.9418646068905943,0,False,False,41381.81327810524,2025,0,0.0,0.0
P0000274,1.0,37,21,5,van,110,4315,NW,urban,True,0.8782466478356232,0,False,True,42234.60150681305,2024,0,0.0,0.0
P0000275,1.0,37,21,6,van,95,28691,NW,urban,False,1.1384457680620033,0,False,False,40741.89105297432,2023,0,0.0,0.0
P0000276,1.0,35,17,6,sedan,94,8912,NW,urban,False,0.8565923086378558,0,False,False,45592.99968422418,2025,0,0.0,0.0
P0000277,1.0,37,21,10,hatchback,67,9629,NW,urban,False,1.0101245726872525,0,False,True,46304.67248165621,2023,0,0.0,0.0
P0000278,1.0,44,28,10,hatchback,98,14513,NW,urban,False,1.1889907097442898,0,True,True,52355.26341530753,2024,0,0.0,0.0
P0000279,1.0,35,19,4,sports,179,18908,NW,urban,True,1.0853037185709946,0,False,False,41538.757273441144,2025,0,0.0,0.0
P0000280,1.0,55,37,6,hatchback,131,15564,NW,urban,False,1.046199172398112,0,False,False,45847.37567730105,2024,0,0.0,0.0
P0000281,1.0,56,39,9,sedan,90,21125,NW,urban,True,0.9586792444838513,0,False,False,25427.442572523385,2023,0,0.0,0.0
P0000282,0.5,41,22,9,sedan,89,2684,NW,urban,False,0.9598217153429163,0,True,False,13516.197339119164,2024,0,0.0,0.0
P0000283,1.0,34,17,5,hatchback,61,32393,NW,urban,False,0.9531562597778769,1,True,True,40194.58976232863,2023,0,0.0,0.0
P0000284,1.0,42,24,7,hatchback,104,8262,NW,urban,True,1.0115455257089159,0,False,True,47304.261637336655,2025,1,3138.14,3138.14
P0000285,1.0,52,34,7,hatchback,74,16586,NW,urban,True,0.8180784961214419,1,False,False,34382.630897642164,2023,1,834.61,834.61
P0000286,0.5,47,28,0,SUV,132,8414,NW,urban,True,0.8524378913602364,0,False,False,39450.41454447967,2023,0,0.0,0.0
P0000287,1.0,50,34,8,hatchback,116,5952,NW,urban,True,0.9156681222039008,0,False,False,33556.71275707734,2023,0,0.0,0.0
P0000288,0.5,42,24,4,SUV,88,7492,NW,urban,True,0.9740006522294022,0,False,False,44706.23346786887,2023,1,1848.5,1848.5
P0000289,0.5,46,28,8,sedan,116,31582,NW,urban,True,1.055160651255848,0,False,False,68349.94785482825,2023,0,0.0,0.0
P0000290,1.0,36,19,9,hatchback,74,7272,NW,urban,True,0.7966709683096296,0,False,False,49971.60255185294,2023,0,0.0,0.0
P0000291,1.0,45,27,6,van,145,11873,NW,urban,False,1.198611260981874,0,False,True,24520.821908719245,2024,0,0.0,0.0
P0000292,1.0,32,14,6,SUV,130,8580,NW,urban,False,1.0670213060622917,0,False,True,28884.57317438081,2023,0,0.0,0.0
P0000293,1.0,46,28,4,SUV,124,13358,NW,urban,True,1.0940882287264448,0,False,False,47264.42646712516,2023,0,0.0,0.0
P0000294,1.0,50,32,4,hatchback,93,12894,NW,urban,False,0.9136102062043233,0,False,False,52478.13061987828,2025,0,0.0,0.0
P0000295,1.0,32,16,7,SUV,146,18557,NW,urban,True,0.9446443422875925,0,False,False,42175.7320869962,2023,1,1802.03,1802.03
P0000296,1.0,39,22,7,SUV,151,4664,NW,urban,True,0.8479042353090435,0,False,False,66410.4049233378,2024,0,0.0,0.0
P0000297,1.0,26,7,1,sports,182,14351,NW,urban,False,0.8853074594331737,0,False,False,23149.567219540673,2024,0,0.0,0.0
P0000298,1.0,44,28,8,SUV,127,12473,NW,urban,False,0.7921032071911639,0,False,False,26136.07996636217,2025,0,0.0,0.0
P0000299,0.5,25,9,7,sedan,91,8437,NW,urban,True,1.197503428220589,0,True,False,46986.955075846614,2023,0,0.0,0.0
P0000300,1.0,54,36,4,SUV,145,28911,NW,urban,False,1.1706184988770236,0,False,False,44535.35997686007,2025,0,0.0,0.0
P0000301,1.0,29,13,8,hatchback,83,6711,NW,urban,False,0.8543954361693895,0,False,False,43294.28183214285,2023,0,0.0,0.0
P0000302,0.75,66,50,8,sedan,117,18502,NW,urban,False,1.2164759343759417,0,False,False,54839.53441728534,2024,0,0.0,0.0
P0000303,0.5,48,29,1,SUV,189,10457,NW,urban,True,1.0660472640894814,0,False,False,37647.707579137736,2024,0,0.0,0.0
P0000304,1.0,38,22,9,sedan,141,14250,NW,urban,True,0.9751530845998998,0,True,False,25777.77353299825,2025,0,0.0,0.0
P0000305,1.0,51,35,6,hatchback,79,22439,NW,urban,True,1.1298452416117042,0,False,False,39569.622355331274,2024,0,0.0,0.0
P0000306,1.0,49,32,6,hatchback,70,7907,NW,urban,False,0.9106687876433768,0,False,False,23630.245450064773,2025,0,0.0,0.0
P0000307,1.0,53,34,8,hatchback,104,26530,NW,urban,False,0.8155333147462739,1,False,False,38591.18955849521,2023,0,0.0,0.0
P0000308,1.0,28,9,6,van,110,10770,NW,urban,False,1.0284957909313006,0,False,False,25967.183783956898,2023,0,0.0,0.0
P0000309,1.0,38,21,7,SUV,146,9558,NW,urban,True,0.8162056269429236,0,False,False,34145.06528075811,2023,0,0.0,0.0
P0000310,1.0,23,6,7,SUV,153,17950,NW,urban,True,1.159278894973492,0,False,False,23846.183016069463,2024,0,0.0,0.0
P0000311,1.0,42,24,5,van,75,23844,NW,urban,True,0.6,0,False,False,44702.06316061985,2023,0,0.0,0.0
P0000312,1.0,30,11,7,sedan,126,11666,NW,urban,True,1.2065892104912996,0,False,False,40915.393484112225,2024,1,8577.11,8577.11
P0000313,1.0,39,23,3,SUV,129,16274,NW,urban,True,0.9543228419663929,0,False,False,29478.364406649893,2025,0,0.0,0.0
P0000314,1.0,40,23,10,sedan,107,10410,NW,urban,False,1.04482475630445,0,False,False,40776.07096783794,2024,0,0.0,0.0
P0000315,1.0,38,22,6,SUV,155,3307,NW,urban,False,1.1187749235320334,0,False,False,41113.40589358372,2025,0,0.0,0.0
P0000316,1.0,41,25,3,SUV,158,3806,NW,urban,True,1.1612742620658922,0,False,False,65888.94354353132,2023,0,0.0,0.0
P0000317,0.75,47,29,5,sports,148,16783,NW,urban,True,0.884058828371474,0,False,False,43938.35966206942,2025,0,0.0,0.0
P0000318,1.0,48,32,3,SUV,172,19216,NW,urban,True,1.0405700748135458,0,False,True,39893.61149757799,2025,0,0.0,0.0
P0000319,1.0,38,19,7,hatchback,99,46031,NW,urban,True,0.8486390529502117,0,False,False,27909.813707801088,2023,0,0.0,0.0
P0000320,1.0,41,25,5,SUV,123,13158,NW,urban,True,1.0296254364298776,0,False,False,39210.752896553655,2025,0,0.0,0.0
P0000321,1.0,53,34,7,hatchback,72,3360,NW,urban,False,1.0001844914633715,0,False,False,34083.20930028377,2023,0,0.0,0.0
P0000322,1.0,23,6,5,sedan,114,7477,NW,urban,True,0.9573914726847357,0,False,True,44221.71572640519,2023,0,0.0,0.0
P0000323,1.0,26,8,8,hatchback,72,16080,NW,urban,True,0.9241500908120814,0,False,False,40701.67126297587,2024,0,0.0,0.0
P0000324,1.0,26,9,6,sedan,84,16420,NW,urban,True,1.262039656647004,0,False,False,38774.952069669605,2024,0,0.0,0.0
P0000325,1.0,44,27,2,SUV,122,8124,NW,urban,True,1.0257774131659492,0,False,False,15459.499629067916,2025,0,0.0,0.0
P0000326,1.0,37,19,8,sedan,123,15603,NW,urban,True,1.172515071031965,0,False,False,50398.58812674116,2024,0,0.0,0.0
P0000327,1.0,48,31,10,hatchback,59,29052,NW,urban,True,0.6,0,False,False,39607.341158106516,2024,0,0.0,0.0
P0000328,1.0,44,28,5,sedan,109,18622,NW,urban,False,1.1436726810997229,1,False,True,31719.51265394657,2025,0,0.0,0.0
P0000329,1.0,36,20,2,hatchback,89,26007,NW,urban,False,0.9271721445646366,0,False,False,33445.13421586146,2023,0,0.0,0.0
P0000330,1.0,56,39,6,hatchback,85,20467,NW,urban,True,0.8307463401626575,0,False,False,53495.723645554055,2024,0,0.0,0.0
P0000331,1.0,46,30,5,SUV,133,4619,NW,urban,False,0.7872501158054904,0,False,False,26513.747563908943,2023,0,0.0,0.0
P0000332,1.0,31,15,3,SUV,128,10226,NW,urban,False,1.082251386183884,0,False,True,49958.020332143424,2024,0,0.0,0.0
P0000333,1.0,36,20,8,sedan,88,11023,NW,urban,True,0.975285084178991,0,False,False,51602.785776495366,2024,0,0.0,0.0
P0000334,1.0,37,18,6,hatchback,87,12755,NW,urban,False,1.108135458226429,0,False,False,60514.061381999076,2023,0,0.0,0.0
P0000335,1.0,30,13,5,sedan,92,7577,NW,urban,False,1.0157196089960217,0,False,False,9983.667255476568,2023,0,0.0,0.0
P0000336,0.75,30,13,0,sports,231,10228,NW,urban,True,1.0536283566927693,0,False,False,39400.11538186936,2024,0,0.0,0.0
P0000337,0.75,56,37,10,sedan,105,5938,NW,urban,True,0.8636105538739349,0,False,False,15322.29578645434,2025,0,0.0,0.0
P0000338,1.0,34,16,8,sedan,115,16142,NW,urban,True,1.4189647331460034,0,False,False,48765.37759806837,2023,0,0.0,0.0
P0000339,0.5,36,20,9,sedan,97,7060,NW,urban,True,1.237788347102267,0,True,False,45160.91861075787,2024,0,0.0,0.0
P0000340,1.0,44,26,1,hatchback,93,9067,NW,urban,False,1.070345696685729,2,False,False,53120.99031510266,2025,0,0.0,0.0
P0000341,1.0,40,22,6,hatchback,50,14418,NW,urban,True,1.115453360443874,0,False,False,39178.954769069314,2024,0,0.0,0.0
P0000342,1.0,56,39,7,SUV,148,7797,NW,urban,True,1.2777998698118977,0,False,True,35496.38364487488,2025,0,0.0,0.0
P0000343,1.0,51,33,12,hatchback,75,19186,NW,urban,False,0.91005511820121,0,False,False,43961.175993667915,2023,0,0.0,0.0
P0000344,0.75,38,22,6,SUV,195,16304,NW,urban,False,0.7891884553169919,0,False,True,49694.52520739433,2024,0,0.0,0.0
P0000345,1.0,35,16,7,sedan,109,10318,NW,urban,True,0.6506557023819782,0,False,False,37957.0302912028,2024,0,0.0,0.0
P0000346,1.0,75,57,6,sedan,94,4286,NW,urban,False,1.1761084567993076,0,False,False,29452.058055326183,2025,0,0.0,0.0
P0000347,0.5,47,30,8,sedan,129,9104,NW,urban,False,1.1182718439939363,0,False,True,27573.147877033116,2023,0,0.0,0.0
P0000348,1.0,68,49,3,hatchback,83,17933,NW,urban,False,0.904819159977227,0,False,False,51351.84161422238,2024,0,0.0,0.0
P0000349,1.0,23,5,5,sedan,81,9139,NW,urban,True,0.7848188463768638,0,False,False,39047.732082339724,2023,0,0.0,0.0
P0000350,0.5,49,30,7,sedan,143,4762,NW,urban,False,1.0433995762766983,0,False,False,30561.402404335106,2023,0,0.0,0.0
P0000351,1.0,45,29,6,SUV,115,13991,NW,urban,True,1.0493126202247705,2,False,False,27433.254318928826,2023,1,487.59,487.59
P0000352,0.75,23,6,6,van,87,13614,NW,urban,True,1.0515044778405893,0,False,False,50225.612954982855,2024,0,0.0,0.0
P0000353,0.5,42,25,7,van,101,17963,NW,urban,True,1.283335078018861,0,False,False,46898.95685579469,2023,0,0.0,0.0
P0000354,1.0,45,28,8,sedan,112,20268,NW,urban,True,0.8233763409483986,0,False,True,34318.27457006154,2025,0,0.0,0.0
P0000355,1.0,20,2,6,hatchback,97,12275,NW,urban,False,1.1435990402728151,0,True,False,43252.76953214563,2023,0,0.0,0.0
P0000356,1.0,39,22,3,hatchback,53,10982,NW,urban,True,0.9364658621081264,0,False,False,49744.614450942885,2023,0,0.0,0.0
P0000357,0.75,48,29,5,hatchback,76,28347,NW,urban,False,0.8313094941373712,2,False,True,46788.28279424136,2023,0,0.0,0.0
P0000358,1.0,35,19,7,hatchback,63,15610,NW,urban,False,1.155225035542656,0,False,False,32639.59572260386,2025,0,0.0,0.0
P0000359,1.0,40,24,5,hatchback,92,9153,NW,urban,False,1.2146169776404026,0,False,False,31851.771336689297,2023,0,0.0,0.0
P0000360,1.0,34,15,5,SUV,159,16140,NW,urban,False,0.9590368612745633,0,False,False,30128.135761186677,2023,0,0.0,0.0
P0000361,1.0,36,18,11,sedan,103,6833,NW,urban,True,1.2797910060774105,0,False,False,25124.349590285645,2024,0,0.0,0.0
P0000362,1.0,55,39,3,hatchback,77,10569,NW,urban,False,0.9568104938848171,0,False,False,43234.05184288128,2024,0,0.0,0.0
P0000363,1.0,50,31,1,SUV,129,9775,NW,urban,False,1.0133949877288801,0,False,False,22391.645693560233,2024,0,0.0,0.0
P0000364,1.0,27,11,5,SUV,118,26123,NW,urban,False,0.8633664412282287,0,False,True,46608.81714911997,2024,0,0.0,0.0
P0000365,1.0,66,48,3,hatchback,92,16767,NW,urban,False,0.8025277588085165,0,False,False,45689.65676106994,2023,0,0.0,0.0
P0000366,1.0,54,38,8,hatchback,60,20872,NW,urban,True,1.2923307933078905,2,False,False,47277.07385000272,2023,0,0.0,0.0
P0000367,1.0,37,20,9,sedan,109,10433,NW,urban,False,1.2768712730802272,0,True,False,42681.46519043701,2024,0,0.0,0.0
P0000368,1.0,49,30,5,hatchback,92,15830,NW,urban,False,1.0407111373885314,0,False,True,50584.47163363237,2025,0,0.0,0.0
P0000369,1.0,25,9,9,hatchback,50,15055,NW,urban,True,0.8569787993652928,0,False,True,53413.791176263796,2025,0,0.0,0.0
P0000370,1.0,75,58,8,sedan,113,16958,NW,urban,False,1.0804338702210687,0,False,False,57812.30975839371,2023,0,0.0,0.0
P0000371,1.0,45,28,11,sedan,88,8251,NW,urban,True,0.8156354670528769,0,True,True,32489.779569408252,2024,0,0.0,0.0
P0000372,1.0,47,31,3,SUV,147,31969,NW,urban,False,0.844825039321871,0,False,False,39478.90277746503,2023,0,0.0,0.0
P0000373,1.0,25,9,6,hatchback,81,13235,NW,urban,True,1.1414964513244155,0,False,False,50843.250760577626,2024,0,0.0,0.0
P0000374,1.0,55,38,3,van,80,8889,NW,urban,True,1.0407237130607736,0,False,True,57807.449971313596,2024,0,0.0,0.0
P0000375,1.0,18,1,11,hatchback,85,13943,NW,urban,True,1.1384171157393668,0,False,True,43656.62766504672,2025,0,0.0,0.0
P0000376,1.0,28,12,9,sedan,120,21907,NW,urban,False,0.945698928013019,1,False,False,64216.63757605931,2023,0,0.0,0.0
P0000377,1.0,30,12,4,hatchback,55,42911,NW,urban,True,0.8318346507979166,0,False,False,56546.53848080666,2025,0,0.0,0.0
P0000378,1.0,48,32,8,hatchback,82,23107,NW,urban,True,0.719122355534811,0,True,False,30599.51813685521,2024,1,6131.01,6131.01
P0000379,1.0,30,13,7,SUV,126,27789,NW,urban,False,1.0992560124929922,0,False,False,50888.27373793834,2023,0,0.0,0.0
P0000380,1.0,54,35,6,hatchback,94,4689,NW,urban,True,0.7274072257552038,0,False,False,50738.59687359862,2023,0,0.0,0.0
P0000381,1.0,43,26,6,hatchback,50,13521,NW,urban,True,0.9685884070383244,0,False,True,18003.537085881413,2023,1,1376.7,1376.7
